Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_ord,Income_Category_ord,Card_Category_ord,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Gender_F,Gender_M,Attrition_Flag
0.081842,-1.045397,-0.116112,-0.528178,0.655718,2.294647,-0.790633,-1.422579,0.224434,-0.625747,-1.056129,-0.722015,-0.994459,0.828221,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.417877,0.495638,-0.366676,-0.528178,0.655718,-0.413268,0.851619,0.469826,0.015302,-0.270773,0.731639,-0.162365,-0.653544,0.828221,1.297708,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
1.830860,-1.815914,2.264253,-0.528178,0.655718,-0.413268,-0.610172,0.598770,-1.380426,-0.848679,-1.481789,-0.552047,0.945854,0.828221,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.206772,2.036673,0.510300,0.114666,0.655718,-0.413268,-0.634069,1.668390,-1.725949,-0.842462,-0.843300,-1.443340,2.197085,0.828221,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1.456071,-1.815914,1.136712,-0.528178,-1.329695,0.489370,-0.572290,1.668390,1.056415,-1.005886,-1.864882,-1.294101,1.674832,-1.178984,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
0.081842,0.495638,0.009171,0.757509,-1.329695,-1.315907,-0.790633,-1.422579,-0.512074,0.015812,0.901902,0.488486,-0.994459,-1.178984,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1.331141,1.266156,1.387277,0.757509,0.655718,1.392009,-0.597618,1.668390,-0.184737,-0.855192,-1.268959,-0.502300,1.867050,-0.509916,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-0.417877,0.495638,-0.366676,1.400353,0.655718,1.392009,0.661214,-1.422579,0.906386,0.071767,0.093150,-1.057804,-0.994459,0.828221,-1.410712,-0.247078,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-1.042527,-1.815914,-0.617241,0.114666,0.655718,0.489370,0.875186,0.051065,-0.362045,3.655260,1.455259,0.364120,-0.733333,-0.509916,0.620603,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
-0.667737,1.266156,-0.491959,-1.171021,-1.329695,0.489370,2.210115,0.550876,-0.052893,0.927672,1.072166,-0.315751,-0.791361,-1.178984,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1.331141,-1.815914,1.136712,-0.528178,-0.336988,-0.413268,-0.698162,-0.384888,2.583988,-0.616569,-0.843300,0.364120,0.351067,-0.509916,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1.581000,-1.045397,0.009171,-1.171021,0.655718,0.489370,-0.677238,-1.422579,-1.180387,-0.702426,-1.183827,0.206589,-0.994459,0.828221,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.956351,1.266156,0.009171,-0.528178,2.641131,0.489370,-0.773487,0.310181,0.260805,-0.867627,-1.268959,1.972593,2.215218,-0.509916,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.331702,1.266156,-0.867806,-1.813865,0.655718,-0.413268,-0.517448,1.374889,-0.398416,0.975634,0.859336,-0.804926,1.112685,-1.178984,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
0.456632,1.266156,0.635583,-1.171021,-0.336988,-0.413268,2.852030,1.466992,-0.421147,3.204659,2.732236,-0.154074,-0.747840,-0.509916,1.974813,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
-1.042527,-1.045397,-1.118370,1.400353,-0.336988,2.294647,1.955176,0.253691,2.884046,-0.621306,-0.375075,1.193230,-0.805868,0.828221,1.297708,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
0.706491,-0.274879,1.136712,-0.528178,-1.329695,0.489370,-0.566233,0.493158,0.610873,-0.264556,-0.289943,0.658454,0.633954,-1.178984,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
-0.417877,-0.274879,0.009171,-0.528178,0.655718,0.489370,1.270643,0.737538,-1.289500,-0.896345,-1.566920,-0.647395,-0.678931,1.497290,-1.410712,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-0.043088,-0.274879,-0.742523,1.400353,0.655718,-1.315907,0.336127,-0.298925,0.601781,-0.033334,1.029600,0.587979,-0.711572,-0.509916,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
-0.667737,1.266156,-0.867806,-1.171021,-0.336988,-0.413268,-0.662592,0.862798,0.156239,0.213579,0.774205,-0.216257,1.598670,-0.509916,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-0.542807,1.266156,-0.366676,-1.813865,-0.336988,-1.315907,-0.263611,-1.422579,-0.589362,0.954021,0.731639,0.293645,-0.994459,0.828221,0.620603,2.692095,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.331702,1.266156,0.760865,-0.528178,-0.336988,-1.315907,2.452168,1.055599,0.656337,3.837040,2.136314,-0.382079,-0.758720,1.497290,1.297708,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
-0.168018,0.495638,0.009171,-0.528178,-0.336988,-0.413268,-0.663913,1.097353,-0.562084,-0.075966,0.135716,0.318519,1.881557,-0.509916,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
-0.292947,1.266156,0.259736,-1.171021,-0.336988,0.489370,-0.660940,1.653653,0.310814,-0.536929,-0.970998,-0.879546,2.479971,-0.509916,-0.733607,-0.247078,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
2.205650,-1.815914,2.013689,-1.171021,0.655718,2.294647,-0.555881,1.668390,-0.316581,-0.325840,-0.758168,1.019117,1.562403,0.828221,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-0.292947,-0.274879,-0.116112,-1.171021,0.655718,1.392009,-0.486943,-0.733650,-0.084718,-0.542258,-1.141261,-0.249422,-0.508474,0.828221,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.331702,-0.274879,1.136712,-1.171021,0.655718,-1.315907,2.852030,-0.301381,-0.280211,0.983331,0.646507,0.612853,-0.900163,0.828221,0.620603,5.631269,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
0.581562,-1.045397,0.886147,-1.171021,0.655718,-0.413268,2.373649,0.818588,0.183517,1.329128,1.540391,-0.556193,-0.776854,-0.509916,1.974813,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1.581000,-0.274879,1.136712,-1.813865,0.655718,0.489370,-0.649377,0.892271,0.424473,-0.531600,-0.715602,-1.066095,1.518882,-1.178984,-1.410712,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-0.168018,1.266156,0.134453,-0.528178,0.655718,-1.315907,-0.597068,0.808764,-0.130181,2.638002,1.668089,-0.145783,1.069164,-1.178984,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-0.667737,1.266156,-0.116112,0.757509,0.655718,0.489370,2.852030,-0.409449,1.010952,-0.373801,-0.587904,1.035699,-0.907417,0.828221,1.974813,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
2.080720,-1.815914,1.637841,0.757509,0.655718,-2.218545,-0.557203,1.424011,2.297568,-0.816705,-1.439223,0.463613,1.366558,-1.178984,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-0.043088,-0.274879,0.009171,-0.528178,0.655718,1.392009,-0.697611,-0.169981,0.838191,-0.208008,0.135716,1.711424,0.626700,-0.509916,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
-0.542807,-0.274879,-0.491959,1.400353,3.633838,-2.218545,-0.773707,-1.422579,-0.066532,-0.064420,0.220848,0.156842,-0.994459,2.166358,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.456632,-1.815914,0.259736,-1.171021,0.655718,-1.315907,-0.405561,0.510351,1.138249,1.224915,0.816770,-0.879546,0.162476,0.828221,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.831421,0.495638,0.009171,1.400353,1.648425,-2.218545,-0.583522,-0.301381,-0.671196,0.050451,0.816770,1.396362,0.002898,0.828221,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1.081281,0.495638,0.009171,-0.528178,-0.336988,0.489370,0.873204,0.445265,-0.930338,-0.772000,-0.715602,-1.571853,-0.660798,1.497290,-1.410712,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-0.292947,1.266156,0.009171,0.114666,-0.336988,-0.413268,0.244063,-1.422579,-1.080368,-0.633741,-0.587904,-0.489864,-0.994459,0.828221,1.297708,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
0.331702,0.495638,0.760865,-1.171021,1.648425,-0.413268,0.691278,-1.422579,1.288279,0.224237,-0.502773,-0.634958,-0.994459,1.497290,0.620603,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-1.417316,-0.274879,0.009171,0.757509,0.655718,1.392009,-0.717764,-0.255944,0.019848,-0.523015,0.391111,1.665823,0.644834,-0.509916,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
-0.292947,-0.274879,-0.491959,-1.813865,0.655718,0.489370,-0.669309,0.494387,0.610873,0.192263,0.731639,0.136114,1.235995,1.497290,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.456632,0.495638,0.510300,-0.528178,-0.336988,-0.413268,-0.626911,1.113317,-0.307489,-0.141099,-0.758168,3.158221,1.566029,0.828221,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1.331141,-0.274879,0.760865,1.400353,-1.329695,-2.218545,1.459947,1.668390,-1.594105,-0.906707,-1.439223,-1.256791,-0.577382,0.828221,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.581562,-1.045397,-0.617241,-1.171021,2.641131,-0.413268,2.852030,1.022442,-0.189284,0.926784,0.603941,-0.129201,-0.784107,1.497290,1.974813,2.692095,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1.081281,-0.274879,1.763124,0.757509,1.648425,0.489370,1.721492,-1.081185,-0.512074,-0.662162,-1.013564,-0.560338,-0.954565,-1.178984,1.974813,-0.247078,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-0.292947,0.495638,-0.241394,-1.171021,-0.336988,-1.315907,2.541809,1.004022,0.233527,2.742511,2.051182,-0.104328,-0.769600,0.828221,-1.410712,2.692095,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.456632,-0.274879,1.136712,1.400353,-1.329695,1.392009,-0.325721,1.525938,0.088043,-0.727591,-1.268959,-1.517960,0.543285,-1.178984,-1.410712,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
2.330580,-1.815914,2.514818,1.400353,0.655718,-1.315907,-0.660389,0.859114,1.033683,-0.663642,-0.758168,1.371489,1.576910,-0.509916,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.206772,-0.274879,0.760865,0.114666,0.655718,0.489370,-0.500158,-1.422579,0.219887,-0.933944,-1.183827,-0.125055,-0.994459,0.828221,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1.830860,-1.045397,2.514818,-1.171021,-0.336988,0.489370,-0.597398,1.668390,4.870800,-0.904042,-1.481789,1.786044,1.863423,-0.509916,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
-0.417877,0.495638,0.134453,-1.171021,0.655718,-1.315907,0.877168,0.784203,0.588142,1.016490,0.944468,-0.162365,-0.602770,-1.178984,-1.410712,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
0.456632,-1.045397,1.136712,-0.528178,-0.336988,-0.413268,0.902497,0.032645,-0.943977,-0.860817,-0.800734,-0.286732,-0.740586,0.828221,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.831421,-1.815914,0.510300,-1.813865,0.655718,0.489370,-0.643760,1.541902,0.206248,0.273383,0.135716,1.997467,2.164444,-1.178984,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.831421,-1.815914,1.261994,0.114666,1.648425,-0.413268,-0.773927,-1.422579,-0.925792,-0.047545,0.348545,1.549747,-0.994459,-0.509916,0.620603,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.581562,1.266156,1.011430,0.757509,0.655718,0.489370,-0.785711,-1.422579,-0.239293,-0.553509,-1.056129,-1.173880,-0.994459,0.828221,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-0.417877,1.266156,0.134453,0.757509,-1.329695,0.489370,-0.682634,-1.422579,0.010756,-0.148501,-0.077114,0.583834,-0.994459,0.828221,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
-0.292947,0.495638,0.009171,-1.171021,0.655718,-1.315907,-0.544318,1.668390,0.028941,-0.733216,-1.268959,-0.187239,1.489867,-1.178984,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.081842,0.495638,0.009171,0.114666,0.655718,1.392009,-0.790633,-0.474535,3.143188,-0.633445,-1.056129,0.799403,0.953108,2.166358,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1.830860,-1.815914,1.888406,1.400353,0.655718,1.392009,-0.304577,0.953672,0.315361,-0.207416,-0.417641,-0.390371,0.205997,-0.509916,0.620603,-0.247078,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.831421,-0.274879,1.261994,1.400353,-1.329695,-0.413268,-0.596737,-1.422579,1.306464,0.122985,-0.247377,-0.303314,-0.994459,-0.509916,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.706491,0.495638,0.510300,-0.528178,2.641131,-1.315907,-0.728446,0.708065,0.433566,-0.605911,-0.970998,-1.480650,2.146310,-0.509916,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.043088,0.495638,0.009171,-1.813865,0.655718,2.294647,0.720902,-0.769264,0.447205,1.174289,0.135716,-0.970748,-0.867523,2.166358,-0.733607,5.631269,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.081842,1.266156,-0.617241,0.757509,0.655718,1.392009,-0.099856,-0.209279,0.565410,-0.684367,-0.970998,-0.133346,-0.530234,-0.509916,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1.830860,-1.045397,2.013689,-0.528178,0.655718,-1.315907,-0.790633,-1.422579,0.751810,-0.245608,0.093150,0.616998,-0.994459,0.828221,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
-1.542246,-1.815914,-1.243653,0.757509,0.655718,-1.315907,-0.696730,-1.422579,0.601781,0.301804,0.731639,0.455322,-0.994459,-1.178984,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-0.667737,0.495638,0.009171,0.114666,0.655718,0.489370,-0.596297,1.482956,-0.430240,-0.031854,0.731639,0.293645,1.685712,0.828221,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.206772,-0.274879,0.009171,1.400353,0.655718,-0.413268,-0.485732,0.936480,0.028941,-0.159751,0.433677,-0.622521,0.662968,-0.509916,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1.705930,-1.045397,2.389536,1.400353,-0.336988,-1.315907,0.320049,-1.422579,-0.352952,-0.234358,0.305980,-0.746888,-0.994459,0.828221,1.297708,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
-2.416755,-1.815914,-2.120629,-1.813865,-1.329695,0.489370,2.852030,-0.033669,-0.202923,3.057221,2.008616,0.156842,-0.874776,0.159153,1.297708,2.692095,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000
0.456632,0.495638,0.385018,-0.528178,-0.336988,-0.413268,-0.615569,0.221762,0.379010,-0.072710,-0.034548,-0.116764,0.608566,1.497290,-0.056502,-0.247078,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1.955790,-1.045397,2.514818,-0.528178,2.641131,-1.315907,-0.529782,1.668390,-1.153109,-0.784730,-1.226393,-0.879546,1.402825,-0.509916,-0.056502,-0.247078,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
-0.168018,-1.045397,-0.491959,-0.528178,-1.329695,0.489370,-0.585174,0.259831,0.883654,-0.140803,0.220848,-0.187239,0.510644,0.159153,1.974813,-0.247078,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000
-0.292947,0.495638,-0.241394,0.757509,-0.336988,-0.413268,0.163232,-1.422579,-1.066729,-0.988123,-1.992579,3.560339,-0.994459,-1.178984,-1.410712,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
0.706491,1.266156,0.760865,-0.528178,-0.336988,-2.218545,-0.322087,-1.422579,0.765449,-0.114454,-0.034548,-0.116764,-0.994459,-1.178984,0.620603,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
-0.043088,-1.045397,-1.619500,0.757509,-0.336988,-1.315907,-0.759281,-0.182262,-0.252933,-0.082183,0.731639,0.629435,1.130819,0.159153,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-0.168018,2.036673,-0.241394,0.114666,-1.329695,-0.413268,-0.725473,0.135800,-0.516621,0.200552,0.987034,0.053203,1.272262,-0.509916,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.331702,0.495638,0.134453,-1.171021,0.655718,-2.218545,-0.609291,-0.236295,0.078951,0.111143,0.603941,-0.274295,0.140715,0.159153,-1.410712,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-1.417316,0.495638,-1.118370,-1.171021,-0.336988,0.489370,-0.790633,-1.422579,-0.634826,0.186638,1.242430,0.542378,-0.994459,2.166358,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
-1.417316,0.495638,-2.371194,1.400353,-1.329695,-1.315907,-0.623497,0.816132,0.951849,-0.664827,-0.289943,0.413866,1.243248,-1.178984,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1.206211,0.495638,0.635583,-0.528178,-0.336988,0.489370,-0.489917,0.479650,0.038034,0.038312,0.731639,-0.017271,0.354693,-0.509916,-1.410712,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-0.542807,0.495638,-1.368935,1.400353,-0.336988,0.489370,0.542720,0.689644,-1.007626,-0.132217,0.348545,-0.058727,-0.533861,-1.178984,0.620603,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.206772,0.495638,0.134453,-0.528178,0.655718,-0.413268,-0.614908,-0.847858,-0.939431,-0.064420,0.050584,0.297791,-0.435939,0.828221,1.297708,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
0.331702,-0.274879,0.385018,-1.171021,0.655718,-0.413268,0.340972,-0.257172,1.256454,0.289074,0.135716,-0.220403,-0.700692,-0.509916,1.974813,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.331702,-0.274879,-0.116112,0.114666,-1.329695,-1.315907,-0.790633,-1.422579,-0.643918,-0.012314,0.603941,-0.274295,-0.994459,-1.178984,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-0.667737,0.495638,-0.742523,-1.813865,-0.336988,0.489370,-0.359089,0.139484,-0.234747,0.988956,1.370127,-0.713724,-0.134918,-1.178984,-0.056502,-0.247078,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000
1.206211,0.495638,1.888406,-1.171021,-0.336988,-0.413268,-0.184652,-0.178578,-0.943977,-0.086624,0.561375,-0.498155,-0.464953,-1.178984,0.620603,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
-1.292386,-1.815914,-0.742523,-1.813865,0.655718,1.392009,-0.707853,-1.422579,0.674522,-0.881542,-1.141261,-0.535465,-0.994459,-1.178984,-0.056502,-0.247078,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1.456071,-0.274879,1.136712,-0.528178,0.655718,1.392009,-0.735164,0.463686,-0.657557,-0.893680,-1.141261,-1.265082,1.874303,-1.178984,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.331702,-0.274879,0.886147,0.757509,-0.336988,-0.413268,1.074952,-0.195770,-1.334963,-0.079223,0.220848,-0.021417,-0.798614,-1.178984,1.297708,-0.247078,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000
-0.917597,-0.274879,-0.241394,0.757509,-0.336988,1.392009,-0.303916,-1.422579,0.424473,-0.306300,0.518809,-0.448408,-0.994459,0.828221,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
-0.542807,1.266156,-0.116112,-0.528178,-0.336988,-0.413268,1.063389,0.570525,-0.357499,-0.149093,0.689073,0.364120,-0.671678,0.828221,1.297708,-0.247078,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
-2.291825,-1.815914,0.009171,-0.528178,1.648425,-0.413268,-0.560947,0.181237,0.183517,-0.040735,0.561375,0.422157,0.351067,-1.178984,-1.410712,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.456632,-1.045397,0.886147,-0.528178,-1.329695,0.489370,-0.578126,-0.386116,0.356278,-0.700946,-0.247377,-0.108473,-0.084144,1.497290,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-0.417877,-0.274879,-0.742523,0.114666,-0.336988,1.392009,-0.690123,1.189455,-0.257479,-0.033038,0.263414,0.451176,2.287753,0.828221,-0.733607,-0.247078,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.831421,-0.274879,0.009171,0.114666,0.655718,-1.315907,-0.790633,-0.707862,-0.675743,0.155552,1.157298,0.235608,0.474376,0.828221,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.081842,-0.274879,-0.116112,-0.528178,0.655718,1.392009,2.852030,0.606138,-0.016523,3.063735,2.051182,0.223171,-0.820375,1.497290,1.974813,2.692095,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
1.705930,-1.045397,1.763124,0.114666,1.648425,0.489370,-0.790633,-0.163841,0.356278,-1.091743,-2.247975,0.007602,1.591417,-1.178984,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1.206211,-0.274879,0.009171,-1.813865,-1.329695,-1.315907,-0.428027,-0.402080,0.910932,3.127091,2.264011,0.314373,-0.356150,-0.509916,1.297708,-0.247078,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000
0.456632,-0.274879,0.009171,-0.528178,-0.336988,-0.413268,-0.670631,0.651575,-1.116738,-0.035702,0.561375,0.600416,1.428213,-1.178984,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1.581000,-1.045397,0.009171,-0.528178,-0.336988,0.489370,-0.210641,-1.422579,-0.048347,-1.083157,-1.992579,-0.879546,-0.994459,-0.509916,0.620603,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-1.167456,-0.274879,-0.867806,0.757509,-0.336988,3.197285,0.394823,-1.422579,0.638151,1.246527,1.242430,0.542378,-0.994459,-1.178984,-0.733607,2.692095,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
0.706491,-0.274879,1.136712,0.757509,0.655718,-0.413268,-0.115714,0.017908,-0.993987,-0.874732,-1.396657,-0.464990,-0.432312,-0.509916,0.620603,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000
-1.417316,-1.045397,-0.742523,-1.171021,-0.336988,-0.413268,-0.767430,-1.422579,-0.348406,-0.544923,-0.460207,-0.514737,-0.994459,0.828221,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-0.168018,1.266156,0.510300,-1.813865,-0.336988,-1.315907,-0.751352,-0.123316,0.083497,0.350950,0.348545,0.107096,1.141699,0.159153,-0.733607,-0.247078,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000
0.831421,-0.274879,0.886147,0.114666,-0.336988,1.392009,-0.504233,0.292988,-1.653207,-0.857265,-1.226393,-1.766693,0.260398,1.497290,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
-1.917036,-1.815914,-2.371194,0.114666,-0.336988,0.489370,-0.642109,0.739994,-0.407508,-0.009353,1.029600,-0.266004,1.297650,0.828221,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
-1.917036,-1.815914,-2.120629,0.757509,0.655718,-0.413268,-0.688030,0.663856,0.588142,-0.585779,-0.502773,-0.232840,1.605924,-1.178984,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.331702,1.266156,0.385018,-1.171021,0.655718,-0.413268,-0.006250,-0.298925,-0.557538,0.873790,0.603941,-0.916856,-0.606396,-1.178984,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.081842,1.266156,-0.241394,0.757509,0.655718,1.392009,-0.736926,-0.343135,-1.016719,-0.001360,0.263414,-0.406953,0.659341,0.828221,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
-0.792667,0.495638,0.009171,1.400353,0.655718,-2.218545,2.852030,-0.192086,2.661275,-0.536041,0.135716,-0.050435,-0.889283,0.828221,1.297708,2.692095,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1.206211,1.266156,1.637841,0.757509,0.655718,0.489370,-0.442012,-0.659968,0.247166,0.058148,0.603941,-0.274295,-0.504847,1.497290,-0.733607,-0.247078,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000
